weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
6050.0,2024-11-04 13:11:00,London,Autumn,18.90758968199468,71.0,3.1189136420812185,25.330683978080028,4420,Rain,992.558394065826
5747.0,2024-07-20 10:58:00,London,Summer,22.491315545399267,88.0,0.0,5.642941481671766,2931,Storm,987.1321469704534
5487.0,2024-07-21 16:42:00,London,Summer,21.387217997431712,120.0,0.0,18.382301306516897,2743,Storm,
9551.0,2024-08-30 04:06:00,London,Summer,5.341902037245654,69.0,22.147477187545665,0.0,3755,Snow,982.885311667957
9580.0,2024-02-13 06:54:00,London,Winter,9.083531185568427,59.0,4.997988201453341,47.19660230394341,7453,,1001.4991904714805
5849.0,2024-06-18 10:15:00,London,Summer,23.845936786101095,75.0,0.0,22.120283382071456,6538,Fog,995.7662642965226
8046.0,2024-10-01 18:25:00,London,Autumn,24.01652322226468,53.0,0.0,120.0,1347,Storm,1021.5429214906455
9168.0,2024-05-02 17:22:00,London,Spring,16.98816630546249,56.0,4.011190931716543,41.521197049409366,8904,Snow,996.6595022396546
6021.0,2024-07-02 00:20:00,London,Summer,21.36232748898244,89.0,14.982553121740116,26.586082165089685,7810,Rain,984.9357744793623
9889.0,2024-01-03 00:30:00,London,Winter,10.077807985971052,76.0,5.2893353449576805,30.971227771364415,2567,Storm,995.6185115390506
7226.0,2024-08-23 07:12:00,London,Summer,20.083737213312283,62.0,17.802301398437393,29.25989855525288,6768,Rain,999.7997370924481
5531.0,2024-09-28 05:40:00,London,Autumn,45.0,83.0,30.233175664765902,30.801762608645067,6363,Snow,1018.4246560520074
5066.0,2024-09-02 11:35:00,London,Autumn,23.674007495416014,67.0,1.9294330812719713,49.03223526436319,9899,Storm,998.9847092687191
9854.0,2024-12-09 22:50:00,London,Winter,15.352407251606861,80.0,3.5550535958194147,12.779702482339669,9009,Fog,1006.7566565024184
7427.0,2024-06-14 23:44:00,London,Summer,16.962783136767865,76.0,0.0,33.239363353773996,7240,Rain,1022.7094749719805
5411.0,2024-08-24 19:50:00,London,Summer,24.517952447363236,70.0,10.848001456496286,36.13610266188648,6318,Snow,991.0528856753269
9747.0,2024-10-30 21:15:00,London,Autumn,5.952935615613944,63.0,17.74307417251834,58.28307581185618,5971,Snow,990.6752098818429
5682.0,2024-09-30 20:15:00,London,Autumn,15.820355667587979,69.0,0.0,44.239901413512484,1272,Rain,1029.5337876365297
7032.0,2024-04-14 08:58:00,London,Spring,23.913427831686956,75.0,1.6524259107729105,56.65938407498089,4217,Snow,998.192230619112
8972.0,2024-09-17 23:48:00,London,Autumn,19.85530140528944,73.0,14.619556241558557,2.556790038261262,4682,Storm,1028.089631369955
6407.0,2024-01-28 16:00:00,London,Winter,17.345418929385204,88.0,5.950077077066097,35.42854370597745,2748,Clear,1011.2297508984376
5834.0,2024-12-07 03:11:00,London,Winter,17.84062257611922,74.0,2.463746649032351,10.964566158886779,2448,Storm,1011.0210941024118
5627.0,2024-01-17 14:18:00,London,Winter,5.876517736295108,81.0,13.755772900642281,39.528685716426175,,Storm,1022.2262404595074
8438.0,2024-09-02 11:35:00,London,Autumn,7.8487433877305595,51.0,0.0,26.091770502488266,6822,Fog,1005.5851103710646
7064.0,2024-09-15 02:37:00,London,Autumn,11.232626243386354,52.0,0.0,40.472459602963504,3908,Fog,1022.3444790609569
8520.0,2024-05-26 11:57:00,London,Spring,17.780869190404246,52.0,12.998986324597853,30.69927544500066,1749,Clear,
5438.0,2024-11-20 19:14:00,London,Autumn,21.86477585593594,59.0,0.0,20.518783275462503,20000,Fog,1022.9147598155573
8045.0,2024-05-01 05:32:00,London,Spring,6.1634849285166515,85.0,0.0,13.504549656825262,6299,Snow,991.6037307888809
7575.0,2024-05-27 19:17:00,London,Spring,11.138798615624664,85.0,10.425856657072647,46.832136900903535,9429,Rain,1024.5593585043077
5978.0,2024-10-06 07:44:00,London,Autumn,6.401797410520498,69.0,0.0,0.0,8697,Rain,1016.3808622395738
6627.0,2024-08-16 01:17:00,London,Summer,22.152509427070125,82.0,0.0,21.877158962719975,3404,Snow,1023.3074682468913
6967.0,2024-09-05 10:21:00,London,Autumn,18.890484246677545,84.0,7.972273847907902,47.637424349829885,LOW,Clear,991.3367887787256
6323.0,2024-04-09 13:26:00,London,Spring,17.62139317751076,70.0,15.843061323980994,29.160022997525086,7000,Storm,
5241.0,2024-10-24 05:16:00,London,Autumn,8.397329971752573,81.0,23.574082401745837,16.95938938644862,3161,Snow,984.4823990454217
5423.0,2024-08-14 10:40:00,London,Summer,18.739178558973983,61.0,6.664917849920856,36.74925265135703,4797,Snow,990.6608224314452
6488.0,2024-03-15 14:58:00,London,Spring,20.03829471563205,80.0,13.381842350710375,34.51443674083314,6012,Rain,1022.5166963335101
5024.0,2024-02-21 06:18:00,London,Winter,9.549663269651095,61.0,0.0,52.27889508745345,3073,Clear,993.7155663391634
7965.0,2024-09-19 09:55:00,London,Autumn,9.52720384542216,84.0,0.0,42.83289839882703,4036,Rain,1022.9599061177489
5034.0,2024-12-03 12:17:00,London,Winter,5.1619593152298044,53.0,18.99589796868579,16.790776921299383,5689,Rain,1018.7870489801691
9303.0,2024-04-22 18:36:00,London,Spring,22.655718972410142,73.0,4.847566592871532,5.6112756307006535,5406,Rain,1026.1682886190936
6422.0,2024-08-18 14:59:00,London,Summer,6.108102371509252,73.0,21.64272467136483,29.375914321921087,2401,Fog,997.9987629385769
8096.0,2024-09-20 12:05:00,London,Autumn,17.977034323317252,65.0,13.13434331208944,4.478980759471835,9200,Storm,1027.7002243857
7887.0,2024-12-06 16:28:00,London,Winter,7.867256970453054,66.0,20.986981623921857,24.19063052912752,5736,Clear,991.7428857663016
9679.0,2024-11-25 17:54:00,London,Autumn,12.943526476680088,54.0,8.2463196322789,8.056805883928721,2383,Fog,1026.3758822112284
9703.0,2024-08-12 06:41:00,London,Summer,20.620074900497286,61.0,15.250817407666798,14.349206029283822,2989,,1028.593271803347
7562.0,2024-12-02 04:58:00,London,Winter,15.727040360395428,68.0,0.0,51.9147646557887,,Rain,1003.7655372582732
7648.0,2024-12-17 07:53:00,,Winter,21.666776018995737,56.0,10.5565601610461,22.25328134278925,2704,Storm,1019.8295723967453
6011.0,2024-03-10 04:01:00,London,Spring,13.213214011985492,55.0,0.0,22.909626132822943,5709,Storm,
9598.0,2024-08-06 15:53:00,London,Summer,12.563207591227595,83.0,0.0,14.399349221140106,6895,Clear,1020.0886005159505
6635.0,2024-07-12 22:50:00,London,Summer,5.460373353176395,58.0,13.87471717743024,15.379156941369303,3405,Rain,1010.7995172626626
5080.0,2024-09-27 01:14:00,London,Autumn,9.228341117690944,,1.94844686685098,30.71023577402695,2218,Fog,1014.221437173182
8916.0,2024-01-15 06:14:00,London,Winter,20.023350231608063,89.0,2.7188220200440467,40.98973535736163,,Rain,982.3142673670504
8870.0,2024-04-11 16:25:00,London,Spring,21.21724660155124,86.0,24.504174205725487,0.7929230970228218,7199,Storm,980.9970076815373
5255.0,2024-06-09 11:00:00,London,Summer,21.54007111188482,83.0,0.6663005001336728,24.594628289536114,7618,Rain,1002.3094525351671
6593.0,2024-08-28 23:10:00,London,Summer,13.427936146983514,81.0,4.42738677804957,0.0,4240,Snow,1001.4660831492465
6535.0,2024-01-05 16:49:00,London,Winter,14.578585254880354,77.0,7.501071783961543,62.928729139999554,5866,Rain,986.1100972962495
8607.0,2024-06-01 19:18:00,London,Summer,13.461873731453453,88.0,13.897206368287744,25.586172313223972,4440,Storm,983.0519709172205
5291.0,2024-05-11 12:29:00,London,Spring,11.116945662141308,,0.0,44.46352717574554,2178,Storm,996.6617069902481
5932.0,2024-02-21 01:39:00,London,Winter,24.99632833719244,76.0,0.0,44.5433616217287,6125,Storm,995.9883336933772
5228.0,2024-06-10 12:28:00,London,Summer,14.193124776479769,52.0,11.509199895433596,49.73204782910108,5965,Rain,1024.2350114532035
7228.0,2024-01-26 15:25:00,London,Winter,17.784532395683062,53.0,3.2777731152181597,30.365577342083704,7318,Snow,982.0340888012754
6341.0,2024-11-24 17:28:00,London,Autumn,14.375510321791472,80.0,8.734670615534435,5.550777174924239,4632,Fog,989.419464642734
8951.0,2024-05-19 00:57:00,London,Spring,14.516520405607498,78.0,0.0,34.29618316370877,7848,Clear,1012.6365910823315
6554.0,2024-12-13 13:47:00,London,Winter,11.620844980977827,90.0,0.0,48.335687010717805,8370,Rain,1009.6283040275008
5927.0,2024-01-09 10:17:00,London,Winter,21.763518077310724,65.0,0.0,19.018800078209857,3548,Clear,983.3542667528155
9106.0,2024-01-20 05:24:00,London,Winter,17.36633775047287,79.0,0.0,39.680079944193906,7640,Rain,1003.1350105836998
6701.0,2024-01-04 18:44:00,London,Winter,5.88323594119289,85.0,17.53672981640524,41.90338974640648,LOW,Clear,992.4714004867325
8878.0,2024-07-12 12:04:00,London,Summer,5.7937365720846685,88.0,0.0,21.146933885325552,9797,Rain,1019.5304170326949
5352.0,2024-04-05 08:01:00,London,Spring,14.524808475656137,83.0,0.0,33.45549453107894,2377,Rain,997.7213417110867
7457.0,2024-09-15 10:58:00,London,Autumn,6.208508528839789,78.0,10.327271695581057,31.997708118126933,8085,Clear,1006.9581545476932
9605.0,2024-05-07 07:38:00,London,Spring,23.958758102074874,54.0,11.55045442421407,46.17288591028155,5504,Clear,1007.1228982487073
9506.0,2024-02-26 13:51:00,London,Winter,11.415785655803399,66.0,5.907912252170345,25.907861985065594,8536,Storm,994.0171637198749
8410.0,2024-01-20 06:08:00,London,Winter,9.140676521600739,56.0,15.053640567026898,44.61361688009039,9346,Snow,1021.8609609720639
9487.0,2024-03-19 18:49:00,London,Spring,18.26909671940038,88.0,20.98364172885169,22.479987352210642,5341,Clear,982.178448089696
5394.0,2024-08-06 18:46:00,London,Summer,11.11500641215962,89.0,7.486219924459687,0.0,9864,Rain,1012.0799677295117
5832.0,2024-09-20 20:12:00,London,Autumn,18.892764070913884,120.0,7.12663441112013,30.592472041947037,4411,Storm,1003.6991901437933
9009.0,2024-12-27 12:17:00,London,Winter,14.575112224936518,85.0,6.2375248154798495,37.89231291597735,7871,Fog,1019.9929433711993
8459.0,2024-05-05 09:01:00,London,Spring,8.561094372809574,85.0,0.0,35.68813217104379,6907,Storm,1002.910735081991
8293.0,2024-09-25 10:07:00,London,Autumn,24.17030708874911,53.0,5.075016613413123,51.48338697963182,3389,Fog,1001.2736628899089
8127.0,2024-04-24 23:03:00,London,Spring,11.336679426791179,83.0,,0.3364585600054397,2532,Fog,989.5165466237754
9351.0,2024-02-18 02:51:00,London,Winter,17.95705355931034,67.0,0.25212473111999234,32.611506914932946,8797,Fog,982.4207986322895
6159.0,2024-03-31 12:43:00,London,Spring,10.301334621349698,83.0,7.99228838849585,9.385964813067297,6421,Snow,1016.9607784265163
9519.0,2024-10-23 22:32:00,London,Autumn,23.53778987786808,69.0,20.468080595016964,32.68450647494285,2965,Snow,983.5533140953409
6033.0,2024-12-29 20:01:00,London,Winter,12.293554900020851,68.0,2.3491251468623924,48.73598484799656,,Clear,992.4166189399349
5725.0,2024-03-24 11:16:00,London,Spring,16.49664100790839,61.0,15.043344942312535,120.0,5528,Clear,1020.051492409056
5469.0,2024-02-10 12:20:00,London,Winter,17.509034801920276,62.0,80.0,31.491232591595576,9115,Rain,1010.2728912630208
,2024-05-22 23:04:00,London,Spring,9.251823316382588,87.0,22.098879303320086,31.956310372743484,2084,Storm,1021.1836250153937
8753.0,2024-08-20 04:52:00,London,Summer,16.176077896106033,74.0,27.462222452308758,8.826516169965316,7734,Storm,1003.6980347278907
8131.0,2024-11-22 01:43:00,London,Autumn,22.590219255878566,58.0,,14.158925598995582,2593,Rain,1000.8114524277169
7188.0,2024-02-06 15:22:00,London,Winter,24.609157418055055,87.0,0.0,48.843946024221935,5773,Storm,995.2953664436698
8645.0,2024-08-07 16:57:00,London,Summer,24.57790847656768,79.0,0.0,19.14800937606409,3063,Storm,1019.0043096679257
7446.0,2024-10-09 11:39:00,London,Autumn,7.1708897878539375,64.0,8.201990132832128,46.97634693603816,4248,Fog,991.1794994233707
7458.0,2024-07-31 21:28:00,London,Summer,8.785582349286162,87.0,4.676568799604192,37.5917141279397,,Rain,1020.7288430534769
7925.0,2024-02-18 02:45:00,London,Winter,15.11285857120397,62.0,2.3723066010847464,8.233140045062097,6492,Clear,982.2807956500747
8533.0,2024-01-01 12:16:00,London,Winter,13.987802226887815,71.0,10.209881728766554,26.121657575816343,6826,Storm,1021.8882194059679
9221.0,2024-12-20 13:51:00,London,Winter,18.835069075400476,58.0,80.0,28.50031405290495,7294,Clear,1018.156179755674
8236.0,2024-09-01 11:15:00,London,Autumn,24.01225908113593,80.0,21.523745894278083,1.242033886913326,5649,Storm,988.3604444425267
8693.0,2024-11-27 12:38:00,London,Autumn,6.347410322492437,62.0,0.0,39.352836910505616,4737,Rain,1027.5661507822374
9920.0,2024-11-18 14:52:00,London,Autumn,11.941310357637692,60.0,1.916062898222509,8.516320676178225,5141,Storm,1015.225396900357
8457.0,2024-06-16 16:45:00,London,Summer,19.986197313967182,73.0,8.296119245142856,30.639919705839457,20000,Snow,1001.2960906073165
7877.0,2024-10-30 08:50:00,London,Autumn,21.13516990708299,76.0,15.425796086606445,0.0,3854,Fog,1005.0744442151213
8896.0,2024-11-02 16:31:00,London,Autumn,6.367590335153586,88.0,1.4027913087516222,57.51525847227356,6906,Fog,1021.1801213983854
9275.0,2024-03-10 20:44:00,London,Spring,20.227384579802738,55.0,15.736619787304116,43.72044376114751,8939,Rain,1017.6704854134745
5085.0,2024-09-12 04:40:00,London,Autumn,11.056652850213819,66.0,0.0,10.03396306502308,7176,Snow,983.6982567791144
6584.0,2024-05-27 11:20:00,London,Spring,21.733900681129423,54.0,19.77832386475472,17.275140256533348,3935,Storm,1020.5480312926518
5801.0,2024-01-02 19:54:00,London,Winter,23.366575158353747,59.0,10.43496217212294,55.82327262330974,1830,Clear,1021.9705348249537
9464.0,2024-07-22 12:00:00,London,Summer,8.6696979160935,64.0,80.0,51.38122571886663,6478,Fog,981.004598475164
9567.0,2024-09-21 23:08:00,London,Autumn,7.172580005560891,83.0,0.15929664950432176,22.23308310516888,9027,Snow,999.0384905466773
6426.0,2024-08-06 19:30:00,London,Summer,15.60324789017117,80.0,1.084791409559073,24.135860396772003,1876,Clear,1003.9124434701691
7883.0,2024-01-02 11:57:00,London,Winter,18.177370086759073,63.0,0.0,9.601768072335222,4334,Snow,995.4237150246245
5107.0,2024-03-29 05:15:00,London,Spring,16.850390183628257,72.0,7.051181679999509,28.15368510502066,6761,Snow,1027.3779367535008
9161.0,2024-07-10 07:57:00,London,Summer,11.720451106080782,65.0,3.5645582410361687,25.6510470821805,9413,Fog,1027.624055047372
6455.0,2024-08-21 19:28:00,London,Summer,5.16776162638422,57.0,8.466435764537003,31.37997977509089,4475,Clear,993.2201904649901
6282.0,2024-07-30 06:22:00,London,Summer,13.343574772842215,63.0,0.0,19.15328091840565,8451,Snow,998.685672578064
9814.0,2024-10-18 20:11:00,London,Autumn,13.067383701231364,85.0,7.863807602825369,55.05964929627821,1838,Storm,1019.293513565802
5765.0,2024-06-16 09:43:00,London,Summer,24.79134196635092,88.0,3.2644291923111,23.1327443465184,6878,Snow,1018.7543710192966
8318.0,2024-07-05 01:12:00,London,Summer,7.021821973806941,81.0,4.424178155178414,4.248312448303363,2910,Clear,1017.1961684734574
,2024-06-09 07:25:00,London,Summer,10.938862155232458,65.0,15.636966497854303,0.0,6512,Rain,
7330.0,2024-08-25 13:09:00,London,Summer,17.161059820018522,80.0,1.8093672342125706,62.96356457407053,8224,Clear,1010.3398501906448
5009.0,2024-02-01 23:20:00,London,Winter,6.143305458149662,87.0,0.0,34.89197892827268,9701,Snow,987.8716363969742
5788.0,2024-06-17 07:32:00,London,Summer,6.811258811407644,85.0,17.765549078553157,31.96676094856108,9978,Fog,1009.7621482570803
6380.0,2024-10-24 20:54:00,London,Autumn,10.857935214387817,74.0,0.0,26.19940615257331,8500,,1017.6281564288671
9733.0,2024-06-21 20:35:00,London,Summer,17.123837163491622,71.0,27.15330427462998,12.127054340194952,8611,Snow,1028.9500359707572
6275.0,2024-06-18 06:26:00,London,Summer,7.586168114965677,54.0,0.0,36.685530713986466,2349,Fog,1013.7652903913112
5590.0,2024-10-15 22:54:00,London,Autumn,19.150148277144815,67.0,0.0,24.136575351150185,2077,Rain,995.8332954289234
7744.0,2024-05-05 16:25:00,London,Spring,11.396356800612788,62.0,10.497014433285065,35.48267308906787,5353,Fog,1005.9477562055254
8012.0,2024-05-20 21:07:00,London,Spring,,64.0,1.7798950310933783,33.74553821860024,9070,Rain,1002.2368841739778
6892.0,2024-11-24 14:56:00,,Autumn,9.61377399288278,60.0,6.102857900260667,38.03982189687277,3263,Storm,992.6100317234983
7095.0,2024-08-30 15:50:00,London,Summer,8.157494777453714,53.0,0.0,61.81460197529556,9154,Snow,1022.8073693516635
5158.0,2024-07-22 16:48:00,London,Summer,24.920274627693175,56.0,4.545939831535923,38.68738412671465,7387,Rain,995.4685326775
8352.0,2024-03-22 20:36:00,London,Spring,20.146391622705394,120.0,5.101847882751309,31.57874844014861,5504,Snow,985.5044887240193
5719.0,2024-02-16 22:32:00,London,Winter,8.044150906898157,58.0,0.0,15.263701621904671,5734,,1028.4072990719708
5965.0,2024-08-20 21:40:00,London,Summer,18.365928805177674,64.0,12.857232666132337,12.12112076358822,8740,Clear,1018.015212206667
9012.0,2024-07-08 01:38:00,London,Summer,7.004153910023412,56.0,6.417123895872433,22.442438748285205,9583,Rain,983.8589104102854
5180.0,2024-02-28 22:28:00,London,Winter,17.68144836469641,55.0,0.0,27.798236069224092,9383,,1010.6036267242409
8269.0,2024-01-22 06:40:00,London,Winter,12.730290876371997,53.0,9.285067721404598,,7261,Rain,991.4410725672684
8425.0,2024-09-22 16:56:00,London,Autumn,22.32832281618644,63.0,0.8538702961074316,32.274597762495134,8891,Fog,1019.3789809540285
9095.0,2024-02-15 16:33:00,London,Winter,6.210749638454933,79.0,15.292866720159125,44.73902636889977,7400,Storm,986.1768589015302
7187.0,2024-11-06 03:21:00,London,Autumn,22.91118139368755,75.0,0.0,44.00183699836886,7825,Clear,1013.8569427001521
7419.0,2024-12-07 03:05:00,London,Winter,11.93880850975,73.0,0.0,47.220860107788695,3907,Rain,1010.819503910838
9685.0,2024-08-09 00:05:00,London,Summer,8.79225721566044,,8.38828013921594,20.31196524187553,7353,Clear,1014.8690171593541
5498.0,2024-02-04 06:51:00,London,Winter,23.682439961256215,81.0,0.0,42.88931322380986,5539,Storm,1005.555920439755
6727.0,2024-10-31 08:23:00,London,Autumn,7.16615648679737,88.0,17.366108408082482,17.049039699375307,3600,Storm,1020.173013986425
5066.0,2024-09-02 11:35:00,London,Autumn,23.674007495416014,67.0,1.9294330812719713,49.03223526436319,9899,Storm,998.9847092687191
7898.0,2024-09-24 21:25:00,London,Autumn,5.031392135781956,53.0,13.102074088594284,30.400492831350405,7448,Rain,1026.6783622339606
6748.0,2024-03-11 01:44:00,London,Spring,16.798456823763917,72.0,14.588541680498688,33.322299526492316,2701,Rain,1014.2033773411929
7843.0,2024-07-14 04:45:00,London,Summer,17.131713979673535,75.0,0.0,33.88064158310934,1055,Fog,1005.332416343555
9421.0,2024-03-22 06:15:00,London,Spring,24.313339297663077,85.0,0.0,9.21936693307319,5496,Clear,1002.5899138161604
9029.0,2024-07-14 17:41:00,London,Summer,20.898140714602636,72.0,0.0,31.403530389103423,5380,Snow,988.6274447911045
6003.0,2024-11-21 18:52:00,London,Autumn,15.376507429918947,67.0,80.0,29.0041603448132,8656,Rain,980.6058524914768
5030.0,2024-02-05 08:49:00,London,Winter,20.800123640062267,76.0,0.0,52.308802853228954,5377,Fog,1021.0274736592789
6096.0,2024-04-29 17:28:00,London,Spring,20.362270258233295,53.0,4.35987417945614,3.6622581651655572,6334,Snow,986.5383972604474
9483.0,2024-02-26 12:31:00,London,Winter,5.742464966721446,80.0,0.0,18.559034322123573,5629,Rain,983.5837245531106
9264.0,2024-09-03 02:17:00,London,Autumn,18.36309148295426,73.0,0.0,65.81890203952148,8118,Storm,1023.5343649794432
8911.0,2024-04-05 17:07:00,London,Spring,9.677315412261386,82.0,6.986350221064356,52.27832613949366,6157,Snow,987.6441864991629
5016.0,2024-12-20 19:50:00,London,Winter,17.109862385718756,82.0,2.2868270763757432,28.279572712465054,9043,Storm,1027.4598113911097
9145.0,2024-01-23 15:22:00,London,Winter,16.445920793598745,83.0,9.959368304326386,10.634211890984446,7530,Fog,990.3867065844272
5590.0,2024-10-15 22:54:00,London,Autumn,19.150148277144815,67.0,0.0,24.136575351150185,2077,Rain,995.8332954289234
9175.0,2024-05-10 18:28:00,London,Spring,20.90111420353613,50.0,13.600226883229245,45.041193477915144,8072,Storm,1001.8775552960889
6698.0,2024-08-21 00:19:00,London,,22.45164426649982,77.0,3.053745753023061,67.57555982975191,9184,Clear,1010.8664893199168
